"abundance","exp_mass","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_mass2","C13_abund2","S34_mass","S34_abund","tag"
2.4,555.278447332483,"C32H44O6S","O6S","CHOS",32,44,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,556.285723784643,555.27858341524,-0.244627448610768,0.24,555,554.658418457564,0.341581542435961,11,0.1875,1.375,5,42.7912199898,39,0.9,66,0.7,0,0,0,0,0,0,"Unambiguous"
3.3,555.256837270708,"C35H40O4S","O4S","CHOS",35,40,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,556.264113722868,555.25745404304,-1.10877606005609,1.11,555,554.636832525777,0.363167474222905,16,0.114285714285714,1.14285714285714,12,42.7895946534769,40,0.9,72,0.6,0,0,0,0,0,0,"Unambiguous"
1.8,553.336531781276,"C34H50O4S","O4S","CHOS",34,50,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,554.343808233436,553.33570436204,1.49261022394094,1.49,553,552.71867126661,0.281328733390183,10,0.117647058823529,1.47058823529412,6,42.6417677549385,39,0.9,70,0.7,0,0,0,0,0,0,"Unambiguous"
1.6,553.242221511678,"C35H38O4S","O4S","CHOS",35,38,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,554.249497963838,553.24180397924,0.753329393346991,0.75,553,552.624466304702,0.375533695298259,17,0.114285714285714,1.08571428571429,13,42.6345446485692,40,0.9,72,0.5,0,0,0,0,0,0,"Unambiguous"
3.6,549.268100151158,"C33H42O5S","O5S","CHOS",33,42,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,550.275376603318,549.26801872914,0.147965948356529,0.15,549,548.654782483596,0.345217516403977,13,0.151515151515152,1.27272727272727,8,42.3288688601,39,0.9,68,0.6,0,0,0,0,0,0,"Unambiguous"
14.5,545.294608792439,"C31H46O6S","O6S","CHOS",31,46,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,546.301885244599,545.29423347904,0.687007328756702,0.69,545,544.685727960825,0.314272039174512,9,0.193548387096774,1.48387096774194,3,42.0231930716308,38,0.9,64,0.7,0,0,0,0,0,0,"Unambiguous"
9.4,543.279083030808,"C31H44O6S","O6S","CHOS",31,44,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,544.286359482968,543.27858341524,0.917927776671332,0.92,543,542.672452753266,0.327547246734184,10,0.193548387096774,1.41935483870968,4,41.8681430667231,38,0.9,64,0.7,0,0,0,0,0,0,"Unambiguous"
15.1,541.299417371687,"C32H46O5S","O5S","CHOS",32,46,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,542.306693823847,541.29931885674,0.181659102845714,0.18,541,540.694997606506,0.305002393494078,10,0.15625,1.4375,5,41.7158919468385,38,0.9,66,0.7,0,0,0,0,0,0,"Unambiguous"
1.6,539.320521714768,"C33H48O4S","O4S","CHOS",33,48,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,540.327798166928,539.32005429824,0.865061042143295,0.87,539,538.718311602156,0.281688397844164,10,0.121212121212121,1.45454545454545,6,41.5636408269539,38,0.9,68,0.7,0,0,0,0,0,0,"Unambiguous"
5.7,533.272934426988,"C33H42O4S","O4S","CHOS",33,42,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,534.280210879148,533.27310410684,-0.317585882159627,0.32,533,532.677477104368,0.322522895632346,13,0.121212121212121,1.27272727272727,9,41.0984908122308,38,0.9,68,0.6,0,0,0,0,0,0,"Unambiguous"
6.6,531.278518725703,"C30H44O6S","O6S","CHOS",30,44,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,532.285795177863,531.27858341524,-0.121531586624415,0.12,531,530.685288385472,0.314711614528051,9,0.2,1.46666666666667,3,40.9450661436462,37,0.9,62,0.7,0,0,0,0,0,0,"Unambiguous"
5.2,587.341278988074,"C34H52O6S","O6S","CHOS",34,52,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,588.348555440234,587.34118367044,0.162008783298787,0.16,587,586.685448468892,0.314551531107668,9,0.176470588235294,1.52941176470588,3,45.2575738555846,41,0.9,70,0.7,0,0,0,0,0,0,"Unambiguous"
4.1,529.26378296633,"C30H42O6S","O6S","CHOS",30,42,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,530.27105941849,529.26293335144,1.60222753055645,1.6,529,528.672802298047,0.327197701953196,10,0.2,1.4,4,40.7900161387385,37,0.9,62,0.7,0,0,0,0,0,0,"Unambiguous"
2.3,529.24143290244,"C33H38O4S","O4S","CHOS",33,38,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,530.2487093546,529.24180397924,-0.699816508317175,0.7,529,528.650477190438,0.349522809562473,15,0.121212121212121,1.15151515151515,11,40.7883908024154,38,0.9,68,0.6,0,0,0,0,0,0,"Unambiguous"
7.3,527.283767306209,"C31H44O5S","O5S","CHOS",31,44,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,528.291043758369,527.28366879294,0.186475372377386,0.19,527,526.694997541101,0.305002458899367,10,0.161290322580645,1.41935483870968,5,40.6377650188538,37,0.9,64,0.7,0,0,0,0,0,0,"Unambiguous"
2.3,527.247807203413,"C30H40O6S","O6S","CHOS",30,40,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,528.255083655573,527.24728328764,0.991785576647129,0.99,527,526.659077591676,0.34092240832365,11,0.2,1.33333333333333,5,40.6349661338308,37,0.9,62,0.6,0,0,0,0,0,0,"Unambiguous"
3.4,525.305091649919,"C32H46O4S","O4S","CHOS",32,46,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,526.312368102079,525.30440423444,1.30609790005493,1.31,525,524.718531291725,0.28146870827527,10,0.125,1.4375,6,40.4855138989692,37,0.9,66,0.7,0,0,0,0,0,0,"Unambiguous"
1.5,521.237480022145,"C31H38O5S","O5S","CHOS",31,38,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,522.244756474305,521.23671860154,1.45797654398461,1.46,521,520.655461595433,0.344538404566833,13,0.161290322580645,1.2258064516129,8,40.1726150041308,37,0.9,64,0.6,0,0,0,0,0,0,"Unambiguous"
6.9,517.262888660282,"C29H42O6S","O6S","CHOS",29,42,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,518.270165112442,517.26293335144,-0.0862313933133872,0.09,517,516.685308297791,0.314691702208506,9,0.206896551724138,1.44827586206897,3,39.8669392156615,36,0.9,60,0.7,0,0,0,0,0,0,"Unambiguous"
1.5,515.32086310876,"C31H48O4S","O4S","CHOS",31,48,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,516.32813956092,515.32005429824,1.56646608641529,1.57,515,514.74545122935,0.254548770649876,8,0.129032258064516,1.54838709677419,4,39.7174869808,36,0.9,64,0.8,0,0,0,0,0,0,"Unambiguous"
3.8,515.247442898879,"C29H40O6S","O6S","CHOS",29,40,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,516.254719351039,515.24728328764,0.309171487252115,0.31,515,514.672113001132,0.32788699886828,10,0.206896551724138,1.37931034482759,4,39.7118892107538,36,0.9,60,0.7,0,0,0,0,0,0,"Unambiguous"
10.3,513.268467241731,"C30H42O5S","O5S","CHOS",30,42,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,514.275743693891,513.26801872914,0.872124724813066,0.87,513,512.695347085882,0.304652914118151,10,0.166666666666667,1.4,5,39.5596380908692,36,0.9,62,0.7,0,0,0,0,0,0,"Unambiguous"
1.4,511.288851582754,"C31H44O4S","O4S","CHOS",31,44,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,512.296128034914,511.28875417064,0.190148057986258,0.19,511,510.717941883434,0.282058116565906,10,0.129032258064516,1.41935483870968,6,39.4073869709846,36,0.9,64,0.7,0,0,0,0,0,0,"Unambiguous"
12.4,571.34684326599,"C34H52O5S","O5S","CHOS",34,52,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,572.35411971815,571.34626904814,1.00325625448089,1,571,570.708872276624,0.291127723376007,9,0.147058823529412,1.52941176470588,4,44.0271958077154,40,0.9,70,0.7,0,0,0,0,0,0,"Unambiguous"
11.1,501.26830293777,"C29H42O5S","O5S","CHOS",29,42,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,502.27557938993,501.26801872914,0.565842022385508,0.57,501,500.708582272586,0.291417727413716,9,0.172413793103448,1.44827586206897,4,38.6365611677923,35,0.9,60,0.7,0,0,0,0,0,0,"Unambiguous"
23.1,499.288907279421,"C30H44O4S","O4S","CHOS",30,44,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500.296183731581,499.28875417064,0.306036276137302,0.31,499,498.731396825113,0.268603174887062,9,0.133333333333333,1.46666666666667,5,38.4843100479077,35,0.9,62,0.7,0,0,0,0,0,0,"Unambiguous"
8.2,497.273331517647,"C30H42O4S","O4S","CHOS",30,42,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,498.280607969807,497.27310410684,0.456391044447357,0.46,497,496.718071673241,0.2819283267591,10,0.133333333333333,1.4,6,38.329260043,35,0.9,62,0.7,0,0,0,0,0,0,"Unambiguous"
1.5,485.310017319026,"C30H46O3S","O3S","CHOS",30,46,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,486.317293771186,485.30948961214,1.08510820567407,1.09,485,484.768115818129,0.231884181870726,8,0.1,1.53333333333333,5,37.4089820049461,34,0.9,62,0.7,0,0,0,0,0,0,"Unambiguous"
8.2,483.236751392338,"C32H36O2S","O2S","CHOS",32,36,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,484.244027844498,483.23632467084,0.881211688756456,0.88,483,482.697164918696,0.302835081303783,15,0.0625,1.125,13,37.2495077786923,35,0.9,66,0.5,0,0,0,0,0,0,"Unambiguous"
6.9,475.232268510528,"C30H36O3S","O3S","CHOS",30,36,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,476.239544962688,475.23123929314,2.16113382203385,2.16,475,474.701619913981,0.298380086018767,13,0.1,1.2,10,36.6337319804077,34,0.9,62,0.6,0,0,0,0,0,0,"Unambiguous"
1.6,475.195128404358,"C29H32O4S","O4S","CHOS",29,32,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,476.202404856518,475.19485378784,0.576680242618186,0.58,475,474.664521278786,0.335478721214031,14,0.137931034482759,1.10344827586207,10,36.6309330953846,34,0.9,60,0.5,0,0,0,0,0,0,"Unambiguous"
12.8,471.257527148236,"C28H40O4S","O4S","CHOS",28,40,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,472.264803600396,471.25745404304,0.154797043939554,0.15,471,470.731316783403,0.26868321659731,9,0.142857142857143,1.42857142857143,5,36.3280561919385,33,0.9,58,0.7,0,0,0,0,0,0,"Unambiguous"
13,465.304580130996,"C27H46O4S","O4S","CHOS",27,46,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,466.311856583156,465.30440423444,0.377207986308672,0.38,465,464.785016879984,0.214983120015916,5,0.148148148148148,1.7037037037037,1,35.8701292835846,32,0.9,56,0.8,0,0,0,0,0,0,"Unambiguous"
1.4,457.241627082043,"C27H38O4S","O4S","CHOS",27,38,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,458.248903534203,457.24180397924,-0.386028632190927,0.39,457,456.731066996436,0.2689330035642,9,0.148148148148148,1.40740740740741,5,35.2499292639538,32,0.9,56,0.7,0,0,0,0,0,0,"Unambiguous"
26.3,439.086135182312,"C23H20O7S","O7S","CHOS",23,20,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,440.093411634472,439.08569727194,0.995039598469647,1,439,438.595847681154,0.404152318846286,14,0.304347826086957,0.869565217391304,7,33.8533056710846,31,0.9,48,0.4,0,0,0,0,0,0,"Unambiguous"
2.8,431.168782549575,"C27H28O3S","O3S","CHOS",27,28,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,432.176059001735,431.16863903794,0.332067526086626,0.33,431,430.687335635097,0.312664364903128,14,0.111111111111111,1.03703703703704,11,33.2443011915461,31,0.9,56,0.5,0,0,0,0,0,0,"Unambiguous"
6,427.210411234078,"C29H32OS","OS","CHOS",29,32,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,428.217687686238,427.21010992094,0.70364477418074,0.7,427,426.733384272374,0.266615727626402,14,0.0344827586206897,1.10344827586207,13,32.9397989517769,31,0.9,60,0.5,0,0,0,0,0,0,"Unambiguous"
1.8,419.175128264223,"C19H32O8S","O8S","CHOS",19,32,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420.182404716383,419.17451227704,1.46599947005635,1.47,419,418.707073571266,0.292926428733836,4,0.421052631578947,1.68421052631579,-4,32.3216760560923,28,0.9,40,0.8,0,0,0,0,0,0,"Unambiguous"
1.6,361.204872549039,"C18H34O5S","O5S","CHOS",18,34,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,362.212149001199,361.20541847394,-1.50719654910546,1.51,361,360.801547961496,0.198452038503717,2,0.277777777777778,1.88888888888889,-3,27.8625149943154,24,0.9,38,0.9,0,0,0,0,0,0,"Unambiguous"
1.5,345.138066620077,"C16H26O6S","O6S","CHOS",16,26,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,346.145343072237,345.13773284104,0.964274236954354,0.96,345,344.752682371568,0.247317628431688,4,0.375,1.625,-2,26.6265391764,23,0.9,34,0.8,0,0,0,0,0,0,"Unambiguous"
28.4,345.116566558616,"C19H22O4S","O4S","CHOS",19,22,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,346.123843010776,345.11660346884,-0.106638779234075,0.11,345,344.731206317268,0.268793682731655,9,0.210526315789474,1.15789473684211,5,26.6249138400769,24,0.9,40,0.6,0,0,0,0,0,0,"Unambiguous"
1.4,345.080056454247,"C18H18O5S","O5S","CHOS",18,18,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,346.087332906407,345.08021796354,-0.466672072034339,0.47,345,344.694736980408,0.305263019591621,10,0.277777777777778,1,5,26.6221149550538,24,0.9,38,0.5,0,0,0,0,0,0,"Unambiguous"
2.2,313.090014783435,"C18H18O3S","O3S","CHOS",18,18,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,314.097291235595,313.09038871894,-1.19050853250176,1.19,313,312.740415675911,0.259584324088735,10,0.166666666666667,1,7,24.1613588593154,22,0.9,38,0.5,0,0,0,0,0,0,"Unambiguous"
227.8,297.153166941792,"C16H26O3S","O3S","CHOS",16,26,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,298.160443393952,297.15298897414,0.596885521995457,0.6,297,296.821363060942,0.178636939058379,4,0.1875,1.625,1,22.9354050327923,20,0.9,34,0.8,0,0,0,0,0,0,"Unambiguous"
1.9,295.122190264609,"C12H24O6S","O6S","CHOS",12,24,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,296.129466716769,295.12208277724,0.362974243369449,0.36,295,294.79265419046,0.207345809539504,1,0.5,2,-5,22.7791814791846,19,0.8,26,0.9,0,0,0,0,0,0,"Unambiguous"
8.4,279.127817680377,"C12H24O5S","O5S","CHOS",12,24,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,280.135094132537,279.12716815494,2.31861502157091,2.32,279,278.816141065543,0.18385893445668,1,0.416666666666667,2,-4,21.5488034313154,18,0.8,26,0.9,0,0,0,0,0,0,"Unambiguous"
3.1,278.143834445364,"C12H25NO4S","NO4S","CHNOS",12,25,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,279.151110897524,278.14315257194,2.4426677800524,2.44,278,277.833256555001,0.166743444998929,1,0.333333333333333,2.08333333333333,-3,21.4731099249308,18,0.8,26,1,0,0,0,0,0,0,"Unambiguous"
3.6,273.189548157302,"C15H30O2S","O2S","CHOS",15,30,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,274.196824609462,273.18937447944,0.63340581053343,0.63,273,272.884502267267,0.115497732732535,1,0.133333333333333,2,-1,21.0920500716615,18,0.9,32,0.9,0,0,0,0,0,0,"Unambiguous"
25,271.173741529993,"C15H28O2S","O2S","CHOS",15,28,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,272.181017982153,271.17372441564,0.0628785705469456,0.06,271,270.870946507647,0.129053492352739,2,0.133333333333333,1.86666666666667,0,20.9370000667538,18,0.9,32,0.9,0,0,0,0,0,0,"Unambiguous"
7.9,263.132345092529,"C12H24O4S","O4S","CHOS",12,24,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,264.139621544689,263.13225353264,0.346634437310689,0.35,263,262.838529165284,0.161470834716397,1,0.333333333333333,2,-3,20.3184253834462,17,0.8,26,0.9,0,0,0,0,0,0,"Unambiguous"
2.9,255.117714548624,"C12H20N2O2S","N2O2S","CHNOS",12,20,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,256.124991000784,255.11727217524,1.72717774469535,1.73,255,254.832847829444,0.167152170556449,4,0.166666666666667,1.66666666666667,2,19.7018883559538,17,0.9,26,0.8,0,0,0,0,0,0,"Unambiguous"
4.7,529.336263173524,"C32H50O4S","O4S","CHOS",32,50,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,530.343539625684,529.33570436204,1.05367830849958,1.05,529,528.745201573194,0.254798426806246,8,0.125,1.5625,4,40.7956139087846,37,0.9,66,0.8,0,0,0,0,0,0,"Unambiguous"
1.6,255.084364490511,"C16H16OS","OS","CHOS",16,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,256.091640942671,255.08490941054,-2.12783215769591,2.13,255,254.799535010303,0.200464989696883,9,0.0625,1,8,19.6993989125154,18,0.9,34,0.5,0,0,0,0,0,0,"Unambiguous"
1.9,255.06005444815,"C14H12N2OS","N2OS","CHNOS",14,12,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,256.06733090031,255.05975729774,1.16043858148018,1.16,255,254.775252112753,0.224747887247247,10,0.0714285714285714,0.857142857142857,9,19.6974641346077,18,0.9,30,0.4,0,0,0,0,0,0,"Unambiguous"
2,255.032894400823,"C11H12O5S","O5S","CHOS",11,12,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,256.040170852983,255.03326777214,-1.45825288083112,1.46,255,254.748122392577,0.251877607422756,6,0.454545454545455,1.09090909090909,1,19.6954264787923,17,0.9,24,0.5,0,0,0,0,0,0,"Unambiguous"
1.7,255.017524374041,"C7H12O8S","O8S","CHOS",7,12,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,256.024800826201,255.01801163904,-1.90319452571058,1.9,255,254.732769528104,0.267230471896198,2,1.14285714285714,1.71428571428571,-6,19.6942529300923,16,0.8,16,0.8,0,0,0,0,0,0,"Unambiguous"
1.5,254.98148431124,"C6H8O9S","O9S","CHOS",6,8,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,255.9887607634,254.98162613374,-0.554018463894,0.55,255,254.696769707959,0.303230292040752,3,1.5,1.33333333333333,-6,19.6914540450692,16,0.8,14,0.6,0,0,0,0,0,0,"Unambiguous"
1.6,254.971354293588,"C8H4N2O6S","N2O6S","CHNOS",8,4,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,255.978630745748,254.97173015404,-1.46832745676071,1.47,255,254.686651001576,0.313348998424345,8,0.75,0.5,2,19.6906928158615,17,0.9,18,0.2,0,0,0,0,0,0,"Unambiguous"
2,239.059676567115,"C8H16O6S","O6S","CHOS",8,16,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,240.066953019275,239.05948252204,0.808295655234224,0.81,239,238.7927403966,0.207259603399734,1,0.75,2,-5,18.4666737672461,15,0.8,18,0.9,0,0,0,0,0,0,"Unambiguous"
6.7,223.028238631957,"C7H12O6S","O6S","CHOS",7,12,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,224.035515084117,223.02818239444,0.251020544638486,0.25,223,222.779203308259,0.220796691741185,2,0.857142857142857,1.71428571428571,-4,17.2334968343538,14,0.8,16,0.8,0,0,0,0,0,0,"Unambiguous"
1.9,207.069701402261,"C8H16O4S","O4S","CHOS",8,16,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,208.076977854421,207.06965327744,0.231283735423623,0.23,207,206.8384855238,0.161514476199841,1,0.5,2,-3,16.0059176715077,13,0.8,18,0.9,0,0,0,0,0,0,"Unambiguous"
22.8,207.012111290623,"C10H8O3S","O3S","CHOS",10,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,208.019387742783,207.01213839994,-0.130321107892874,0.13,207,206.780959717796,0.219040282204475,7,0.3,0.8,4,16.0014934501615,14,0.9,22,0.4,0,0,0,0,0,0,"Unambiguous"
7.3,199.007085772972,"C8H8O4S","O4S","CHOS",8,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200.014362225132,199.00705302224,0.163741901812459,0.16,199,198.784872683151,0.215127316848793,5,0.5,1,1,15.3857176518769,13,0.8,18,0.4,0,0,0,0,0,0,"Unambiguous"
4.4,186.095820744632,"C9H17NOS","NOS","CHNOS",9,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,187.103097196792,186.09580844984,0.0657113209660442,0.07,186,185.888024488685,0.111975511314625,2,0.111111111111111,1.88888888888889,1,14.3925449924615,12,0.8,20,0.8,0,0,0,0,0,0,"Unambiguous"
45.9,185.027868674419,"C8H10O3S","O3S","CHOS",8,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,186.035145126579,185.02778846374,0.431158739497607,0.43,185,184.821264903295,0.178735096705338,4,0.375,1.25,1,14.3103896089154,12,0.8,18,0.6,0,0,0,0,0,0,"Unambiguous"
14.6,171.012138709834,"C7H8O3S","O3S","CHOS",7,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,172.019415161994,171.01213839994,0.00180150746979033,0,171,170.821185027999,0.178814972000623,4,0.428571428571429,1.14285714285714,1,13.2322626809308,11,0.8,16,0.5,0,0,0,0,0,0,"Unambiguous"
69.6,152.017641081766,"C7H7NOS","NOS","CHNOS",7,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,153.024917533926,152.01755813084,0.542074636172045,0.54,152,151.847896825672,0.15210317432792,5,0.142857142857143,1,4,11.7711411217692,10,0.8,16,0.4,0,0,0,0,0,0,"Unambiguous"
20.7,150.001959211089,"C7H5NOS","NOS","CHNOS",7,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,151.009235663249,150.00190806704,0.338681597276777,0.34,150,149.834465683379,0.165534316621205,6,0.142857142857143,0.714285714285714,5,11.6160911168615,10,0.9,16,0.3,0,0,0,0,0,0,"Unambiguous"
2.7,120.996507305988,"C3H6O3S","O3S","CHOS",3,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,122.003783758148,120.99648833614,0.155485734612498,0.16,121,120.861401524997,0.13859847500251,1,1,2,-2,9.38490498371538,7,0.7,8,0.8,0,0,0,0,0,0,"Unambiguous"
4.2,104.017734700248,"C3H7NOS","NOS","CHNOS",3,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105.025011152408,104.01755813084,1.68121294268115,1.68,104,103.90158756843,0.0984124315695141,1,0.333333333333333,2.33333333333333,0,8.07883342946154,6,0.7,8,0.9,0,0,0,0,0,0,"Unambiguous"
3.9,207.087791437328,"C8H16O6","O6","CHO",8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,208.095067889488,207.08741179204,1.82438388335649,1.82,207,206.856555359373,0.14344464062728,1,0.75,2,-5,16.0072837110923,14,0.9,18,0.9,0,0,0,0,0,0,"Unambiguous"
2.1,588.278561667413,"C26H43N3O12","N3O12","CHNO",26,43,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,589.285838119573,588.27739740934,1.97571025358108,1.98,588,587.621684570018,0.37831542998174,7,0.461538461538462,1.65384615384615,-5,45.3295902970385,41,0.9,54,0.8,0,0,0,0,0,0,"Unambiguous"
8.4,556.310230281963,"C23H47N3O12","N3O12","CHNO",23,47,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,557.317506734123,556.30869753694,2.75021868874836,2.75,556,555.689049308985,0.310950691014909,2,0.521739130434783,2.04347826086957,-10,42.8704595376231,38,0.9,48,1,0,0,0,0,0,0,"Unambiguous"
4.7,550.251792963166,"C24H41NO13","NO13","CHNO",24,41,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,551.259069415326,550.25051395304,2.32016160339693,2.32,550,549.637376895422,0.362623104577551,5,0.541666666666667,1.70833333333333,-8,42.4044454157846,38,0.9,50,0.8,0,0,0,0,0,0,"Unambiguous"
1.9,542.225160018038,"C25H37NO12","NO12","CHNO",25,37,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,543.232436470198,542.22429920314,1.58461616104203,1.58,542,541.619706560347,0.380293439652746,8,0.48,1.48,-4,41.7870442811769,38,0.9,52,0.7,0,0,0,0,0,0,"Unambiguous"
2.5,494.236742837181,"C20H37N3O11","N3O11","CHNO",20,37,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495.244019289341,494.23553259564,2.44372772539883,2.44,494,493.684873674823,0.315126325177175,4,0.55,1.85,-7,38.0956006959846,34,0.9,42,0.9,0,0,0,0,0,0,"Unambiguous"
17.3,479.214799895089,"C21H36O12","O12","CHO",21,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,480.222076347249,479.21340016384,2.91475822974203,2.91,479,478.67970436842,0.320295631579882,4,0.571428571428571,1.71428571428571,-8,36.9400520473846,33,0.9,44,0.8,0,0,0,0,0,0,"Unambiguous"
2.1,272.150584741532,"C13H23NO5","NO5","CHNO",13,23,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,273.157861193692,272.15034640044,0.8725397512436,0.87,272,271.846698967329,0.153301032670527,3,0.384615384615385,1.76923076923077,-2,21.0121248348154,19,0.9,28,0.8,0,0,0,0,0,0,"Unambiguous"
2.5,262.129601795839,"C11H21NO6","NO6","CHNO",11,21,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,263.136878247999,262.12961095894,-0.0348225642747876,0.03,262,261.836905540717,0.163094459283172,2,0.545454545454545,1.90909090909091,-4,20.2412990316231,18,0.9,24,0.9,0,0,0,0,0,0,"Unambiguous"
20.7,253.108751047958,"C13H18O5","O5","CHO",13,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,254.116027500118,253.10814723354,2.37613669667355,2.38,253,252.826127555369,0.173872444630575,5,0.384615384615385,1.38461538461538,0,19.5473402835154,18,0.9,28,0.6,0,0,0,0,0,0,"Unambiguous"
